"Clase","Marca","Tipo","Subtipo","Cilindrada","Tracción","Transmisión","Combustible","Año Modelo","País Origen","Otras Características","Precio FOB USD"
"TRACTOCAMION","VOLVO","VNR42T","STANDARD","11000","4X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP","182154"
"TRACTOCAMION","VOLVO","VNR42T","STANDARD","11000","4X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","194656"
"TRACTOCAMION","VOLVO","VNR42T","STANDARD","11000","4X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","187264"
"TRACTOCAMION","VOLVO","VNR42T","STANDARD","11000","4X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 62""","204389"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP","188619"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","201147"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","194890"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP","192391"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","205170"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","198788"
"TRACTOCAMION","VOLVO","VNR62T","STANDARD","11000","6X2","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 62""","215428"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP","186665"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","199137"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","192911"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP","190398"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","203120"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","196769"
"TRACTOCAMION","VOLVO","VNR64T","STANDARD","11000","6X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 62""","213276"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP","196901"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","214108"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","203480"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP","200839"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 61""","218390"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 42""","207550"
"TRACTOCAMION","VOLVO","VNR84T","STANDARD","11000","8X4","AT","DIESEL","2026","ESTADOS UNIDOS","325 HP; CABINA CON CAMAROTE DE 62""","229310"
"TRACTOCAMION","VOLVO","VNX104T","STANDARD","13000","10X4","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP","213540"
"TRACTOCAMION","VOLVO","VNX104T","STANDARD","13000","10X4","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP; CABINA CON CAMAROTE DE 42""","220465"
"TRACTOCAMION","VOLVO","VNX104T","STANDARD","13000","10X4","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP; CABINA CON CAMAROTE DE 70""","245913"
"TRACTOCAMION","VOLVO","VNX104T","STANDARD","13000","10X4","AT","DIESEL","2026","ESTADOS UNIDOS","500 HP","217811"
"TRACTOCAMION","VOLVO","VNX64T","STANDARD","13000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP; CABINA CON CAMAROTE DE 70""","178102"
"TRACTOCAMION","VOLVO","VNX64T","STANDARD","13000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP","192938"
"TRACTOCAMION","VOLVO","VNX64T","STANDARD","13000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 42""","199195"
"TRACTOCAMION","VOLVO","VNX64T","STANDARD","13000","6X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 70""","205605"
"TRACTOCAMION","VOLVO","VNX64T","STANDARD","13000","6X4","AT","DIESEL","2026","ESTADOS UNIDOS","455 HP","196797"
"TRACTOCAMION","VOLVO","VNX84T","STANDARD","13000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP; CABINA CON CAMAROTE DE 70""","191003"
"TRACTOCAMION","VOLVO","VNX84T","STANDARD","13000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP","203191"
"TRACTOCAMION","VOLVO","VNX84T","STANDARD","13000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 42""","209780"
"TRACTOCAMION","VOLVO","VNX84T","STANDARD","13000","8X4","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 70""","220609"
"TRACTOCAMION","VOLVO","VNX84T","STANDARD","13000","8X4","AT","DIESEL","2026","ESTADOS UNIDOS","455 HP","207255"
"TRACTOCAMION","VOLVO","VNX86T","STANDARD","13000","8X6","AT","DIESEL","2025","ESTADOS UNIDOS","500 HP; CABINA CON CAMAROTE DE 70""","212739"
"TRACTOCAMION","VOLVO","VNX86T","STANDARD","13000","8X6","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP","244852"
"TRACTOCAMION","VOLVO","VNX86T","STANDARD","13000","8X6","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 42""","233843"
"TRACTOCAMION","VOLVO","VNX86T","STANDARD","13000","8X6","AT","DIESEL","2025","ESTADOS UNIDOS","455 HP; CABINA CON CAMAROTE DE 70""","245913"
"TRACTOCAMION","VOLVO","VNX86T","STANDARD","13000","8X6","AT","DIESEL","2026","ESTADOS UNIDOS","455 HP","249749"
"TRACTOCAMION","VOLVO","VNRE42T","STANDARD","0","4X2","AT","ELECTRICO","2025","ESTADOS UNIDOS","455 HP","452153"
"TRACTOCAMION","VOLVO","VNRE42T","STANDARD","0","4X2","AT","ELECTRICO","2026","ESTADOS UNIDOS","455 HP","452153"
"TRACTOCAMION","VOLVO","VNRE62T","STANDARD","0","4X2","AT","ELECTRICO","2025","ESTADOS UNIDOS","455 HP","382776"
"TRACTOCAMION","VOLVO","VNRE62T","STANDARD","0","6X2","AT","ELECTRICO","2025","ESTADOS UNIDOS","455 HP","461562"
"TRACTOCAMION","VOLVO","VNRE62T","STANDARD","0","6X2","AT","ELECTRICO","2026","ESTADOS UNIDOS","455 HP","461562"
"TRACTOCAMION","VOLVO","VNRE64T","STANDARD","0","4X2","AT","ELECTRICO","2025","ESTADOS UNIDOS","455 HP","393634"
"TRACTOCAMION","VOLVO","VNRE64T","STANDARD","0","6X4","AT","ELECTRICO","2025","ESTADOS UNIDOS","455 HP","474945"
"TRACTOCAMION","VOLVO","VNRE64T","STANDARD","0","6X4","AT","ELECTRICO","2026","ESTADOS UNIDOS","455 HP","474945"
"TRACTOCAMION","VOLVO","FH 460","STANDARD","13000","4X2","AT","DIESEL","2024","SUECIA","460 HP","114147"
"TRIMOTO - CARGA","CHONGQING SJ","HN250ZH-P1","NO DECLARADO","250","2X1","MT","GASOLINA","2022","CHINA","CAPACIDAD DE CARGA: 2000 KG; CONSERVADORA; DIMENSIONES: (LXWXH) 1.7X1.2X1.2 METROS","2000"
"TRIMOTO - CARGA","CHONGQING SJ","HN200ZH-11","NO DECLARADO","200","2X1","MT","GASOLINA","2022","CHINA","CAPACIDAD DE CARGA: 500 KG; CONSERVADORA; DIMENSIONES: (LXWXH) 1.7X1.2X1.2 METROS","1350"
"TRIMOTO - CARGA","DAYANG","DY200","NO DECLARADO","200","3X1","MT","GASOLINA","2022","CHINA","MECANISMO DE VOLCADO","980"
"TRIMOTO - CARGA","DAYANG","DY250ZH-7M","NO DECLARADO","250","3X1","MT","GASOLINA","2022","CHINA","NO ESPECIFICA","1200"
"TRIMOTO - CARGA","HUAHONG","ZY 180","NO APLICA","0","3X1","AT","ELECTRICO","2023","CHINA","BANDEJA CON MECANISMO DE VOLCADO (TIPO VOLQUETA), CAP: 2 TON, POTENCIA 4 HP (3000 W)","3750"
"TRIMOTO - CARGA","SINOSTAR","XYP-A","NO DECLARADO","0","3X1","AT","ELECTRICO","2022","CHINA","MECANISMO DE VOLCADO HIDRAULICO (TIPO VOLQUETA); CAP:2 TON; BANDEJA (MM): 1800 X1100 X 1260; POTENCIA 2000 W; BATERIA: 72V / 118AH","2500"
"TRIMOTO - CARGA","SINOSTAR","XYP-B","NO DECLARADO","0","3X1","AT","ELECTRICO","2022","CHINA","MECANISMO DE VOLCADO MANUAL (TIPO VOLQUETA); CAP. 1.2 TON; BANDEJA: (MM) 1200 X 800 X 400 MM, POTENCIA 1200 W; BATERIA: 48V / 45 AH","1050"
"TRIMOTO - CARGA","SINOTECH","ST250ZH-A","NO DECLARADO","250","2X1","MT","GASOLINA","2022","CHINA","CAPACIDAD DE CARGA: 800 KG; CONSERVADORA; DIMENSIONES: (LXA) 1.8 X 1.2 METROS","1495"
"TRIMOTO - CARGA","XINGE","A8","NO DECLARADO","200","3X1","MT","GASOLINA","2022","CHINA","NO ESPECIFICA","1200"
"TRIMOTO - CARGA","ZHUFENG","JS300ZH-J12","NO DECLARADO","300","3X1","MT","GASOLINA","2022","CHINA","MECANISMO DE VOLCADO","1530"
"TRIMOTO - CARGA","ZL","T3","NO APLICA","0","3X1","AT","ELECTRICO","2022","CHINA","MECANISMO DE VOLVADO: MANUAL (TIPO VOLQUETA), CAPACIDAD DE CARGA: 0,5 TONELADAS, DIMENSIONES DE LA BANDEJA: 1500 X 1100MM, POTENCIA: 1200W; BATERIA: 72V 45AH","930"
"TRIMOTO - CARGA","ZXMCO","JIN1,5","NO APLICA","0","3X1","AT","ELECTRICO","2022","CHINA","MECANISMO DE VOLVADO: HIDRAULICO (TIPO VOLQUETA), CAPACIDAD DE CARGA: 0,4 TONELADAS, DIMENSIONES DE LA BANDEJA: 1500 X 1000 X 300MM, POTENCIA: 1200W; BATERIA: 72V 45AH","915"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","FREEWHEELER","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","ALPINE GREEN/VIVID BLACK","33499"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","FREEWHEELER","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","31999"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","FREEWHEELER","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","32599"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","FREEWHEELER","NO APLICA","1870","3X2","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","30863"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","TRI GLIDE ULTRA","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","37999"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","TRI GLIDE ULTRA","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","BLUE BURST","39199"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","TRI GLIDE ULTRA","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","TWO TONE","39999"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","TRI GLIDE ULTRA","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","38849"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","TRI GLIDE ULTRA","NO APLICA","1870","3X2","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","36740"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","BILLIARD GRAY","34999"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","COLOR","35999"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","RED ROCK","35899"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1870","3X2","MT","GASOLINA","2024","ESTADOS UNIDOS","VIVID BLACK","35749"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1870","3X2","MT","GASOLINA","2025","ESTADOS UNIDOS","NO ESPECIFICA","33854"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","ROAD GLIDE 3","NO APLICA","1920","3X2","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","36166"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","CVO STREET GLIDE 3 LIMITED","NO APLICA","1980","3X2","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","54114"
"TRIMOTO - CHOPERA","HARLEY-DAVIDSON","STREET GLIDE 3 LIMITED","NO APLICA","1920","3X2","MT","GASOLINA","2026","ESTADOS UNIDOS","NO ESPECIFICA","38474"
"TRIMOTO - CUB","PIAGGIO","MP3 SPORT 500","NO APLICA","500","3X2","MT","GASOLINA","2023","ITALIA","NO ESPECIFICA","8101"
"TRIMOTO - CUB","PIAGGIO","PIAGGIO MP3 530 EXCLUSIVE","NO APLICA","530","3X2","CVT","GASOLINA","2025","ITALIA","NO ESPECIFICA","11555"
"TRIMOTO - CUB","YAMAHA","TRICITY 125","NO APLICA","125","3X1","CVT","GASOLINA","2024","TAILANDIA","NO ESPECIFICA","2937"
"TRIMOTO - CUB","YAMAHA","TRICTY 300","NO APLICA","300","3X1","CVT","GASOLINA","2025","JAPÓN","ABS","6486"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER F3 LIMITED","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","27899"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER F3 LIMITED","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","SERIE ESPECIAL","30499"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER F3-S","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","22099"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER F3-T","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","24699"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER RT","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","26599"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER RT LIMITED","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","30499"
"TRIMOTO - DEPORTIVA","CAN-AM","RYKER RALLY","NO APLICA","900","3X2","CVT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","14599"
"TRIMOTO - DEPORTIVA","CAN-AM","SPYDER RT SEA-TO-SKY","NO APLICA","1330","3X2","MT","GASOLINA","2024","CANADÁ","NO ESPECIFICA","32999"
"TRIMOTO - SCOOTER","HONDA","GYRO E:","NO APLICA","0","3X1","CVT","ELECTRICO","2025","JAPÓN","POTENCIA: 4.3 HP","5448"
"TRIMOTO - SCOOTER","HONDA","GYRO CANOPY E:","NO APLICA","0","3X2","CVT","ELECTRICO","2024","JAPÓN","NO ESPECIFICA","6365"
"TRIMOTO - SCOOTER","HONDA","GYRO CANOPY E:","NO APLICA","0","3X1","CVT","ELECTRICO","2025","JAPÓN","POTENCIA: 4.3 HP","6472"
"TRIMOTO - SCOOTER","LOBO","XUANKU","NO APLICA","0","3X2","AT","ELECTRICO","2024","CHINA","POTENCIA: 600W; BATERIA: 48V20A; ACIDO DE PLOMO; 3 ASIENTOS (2 DE AJUSTE MANUAL)","290"
"TRIMOTO - SCOOTER","LOBO","XUANKU","NO APLICA","0","3X2","AT","ELECTRICO","2024","CHINA","POTENCIA: 600W; BATERIA: 48V20A; LITIO; 3 ASIENTOS (2 DE AJUSTE MANUAL)","359"
"TRIMOTO - SCOOTER","YAMAHA","TRICITY 125","NO APLICA","125","3X1","CVT","GASOLINA","2024","JAPÓN","ABS","3147"
"TRIMOTO - SCOOTER","YAMAHA","TRICITY 125","NO APLICA","125","3X1","CVT","GASOLINA","2025","JAPÓN","ABS","3072"
"TRIMOTO - SCOOTER","YAMAHA","TRICITY 155","NO APLICA","155","3X1","CVT","GASOLINA","2024","JAPÓN","ABS","3602"
"TRIMOTO - SCOOTER","YAMAHA","TRICITY 155","NO APLICA","155","3X1","CVT","GASOLINA","2025","JAPÓN","ABS","3516"
"TRIMOTO - SCOOTER","YAMAHA","TRICTY 300","NO APLICA","300","3X1","CVT","GASOLINA","2024","JAPÓN","ABS","6085"
"UTV","ARCTIC CAT","PROWLER PRO CREW","STANDARD","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","EPS, 6 PLAZAS","17899"
"UTV","ARCTIC CAT","PROWLER PRO CREW","XT","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","6 PLAZAS","20599"
"UTV","ARCTIC CAT","PROWLER PRO CREW","LTD","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","6 PLAZAS","21999"
"UTV","ARCTIC CAT","WILDCAT XX","SE","1000","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","25899"
"UTV","ARCTIC CAT","WILDCAT XX","LTD","1000","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","24999"
"UTV","ARCTIC CAT","WILDCAT XX","BLACK HILLS","1000","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","NO ESPECIFICA","28999"
"UTV","ARCTIC CAT","PROWLER PRO","STANDARD","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","EPS, 3 PLAZAS","15999"
"UTV","ARCTIC CAT","PROWLER PRO","XT","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","3 PLAZAS","17999"
"UTV","ARCTIC CAT","PROWLER PRO","LTD","800","4X4","CVT","GASOLINA","2024","ESTADOS UNIDOS","3 PLAZAS","18799"
"UTV","ARGO","AURORA","950 HUNTMASTER","1000","8X8","AT","GASOLINA","2023","CANADÁ","CAPACIDAD DE ASIENTOS: EN TIERRA: 6, EN AGUA: 4","31299"
"UTV","ARGO","AURORA 800","STANDARD","825","8X8","CVT","GASOLINA","2024","CANADÁ","6 PLAZAS","29199"
"UTV","ARGO","AURORA 800","STANDARD","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","28953"
"UTV","ARGO","AURORA 800","HUNTMASTER","825","8X8","CVT","GASOLINA","2024","CANADÁ","CAMO; 6 PLAZAS","31299"
"UTV","ARGO","AURORA 800","HUNTMASTER","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","31083"
"UTV","ARGO","AURORA 950","R","1000","8X8","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","35199"
"UTV","ARGO","AURORA 950","STANDARD","1000","8X8","CVT","GASOLINA","2024","CANADÁ","6 PLAZAS","30199"
"UTV","ARGO","AURORA 950","STANDARD","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","29786"
"UTV","ARGO","AURORA 950","HUNTMASTER","1000","8X8","CVT","GASOLINA","2024","CANADÁ","CAMO; 6 PLAZAS","32299"
"UTV","ARGO","AURORA 950","HUNTMASTER","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","31833"
"UTV","ARGO","AURORA PRO 800","XT","825","8X8","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","37499"
"UTV","ARGO","AURORA PRO 800","XT","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","36925"
"UTV","ARGO","AURORA PRO 950","STANDARD","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","33562"
"UTV","ARGO","AURORA PRO 950","XT","1000","8X8","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","37899"
"UTV","ARGO","AURORA PRO 950","XT","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","37397"
"UTV","ARGO","AURORA PRO 950","SAR","1000","8X8","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","31999"
"UTV","ARGO","AURORA PRO 950","SAR","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","33826"
"UTV","ARGO","AURORA PRO 950","XT SAR","1000","8X8","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","35999"
"UTV","ARGO","AURORA PRO 950","XT SAR","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","37603"
"UTV","ARGO","CONQUEST 950","OUTFITTER","1000","8X8","CVT","GASOLINA","2024","CANADÁ","CAMO; 6 PLAZAS","42799"
"UTV","ARGO","CONQUEST 950","OUTFITTER","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","42438"
"UTV","ARGO","CONQUEST PRO 800","XT","825","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","40299"
"UTV","ARGO","CONQUEST PRO 800","XT","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","39692"
"UTV","ARGO","CONQUEST PRO 800","XT-X","825","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","47999"
"UTV","ARGO","CONQUEST PRO 800","XT-X","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","47179"
"UTV","ARGO","CONQUEST PRO 800","XT-L","825","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","45599"
"UTV","ARGO","CONQUEST PRO 800","XT-L","825","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","44978"
"UTV","ARGO","CONQUEST PRO 950","XT","1000","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","40699"
"UTV","ARGO","CONQUEST PRO 950","XT","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","40203"
"UTV","ARGO","CONQUEST PRO 950","XT-X","1000","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","48399"
"UTV","ARGO","CONQUEST PRO 950","XT-X","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","47724"
"UTV","ARGO","CONQUEST PRO 950","XT-L","1000","8X8","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","45999"
"UTV","ARGO","CONQUEST PRO 950","XT-L","1000","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","45189"
"UTV","ARGO","FRONTIER 650","STANDARD","625","6X6","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","12899"
"UTV","ARGO","FRONTIER 650","STANDARD","630","6X6","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","12783"
"UTV","ARGO","FRONTIER 650","HO","625","8X8","CVT","GASOLINA","2024","CANADÁ","6 PLAZAS","15999"
"UTV","ARGO","FRONTIER 650","HO","630","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","16091"
"UTV","ARGO","FRONTIER 650","SCOUT","625","6X6","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","14699"
"UTV","ARGO","FRONTIER 650","SCOUT","630","6X6","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","14534"
"UTV","ARGO","FRONTIER 650","HO SCOUT","625","8X8","CVT","GASOLINA","2024","CANADÁ","6 PLAZAS","18099"
"UTV","ARGO","FRONTIER 650","HO SCOUT","630","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","18108"
"UTV","ARGO","FRONTIER 700","STANDARD","750","6X6","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","14899"
"UTV","ARGO","FRONTIER 700","STANDARD","750","6X6","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","14782"
"UTV","ARGO","FRONTIER 700","STANDARD","750","8X8","CVT","GASOLINA","2024","CANADÁ","6 PLAZAS","20199"
"UTV","ARGO","FRONTIER 700","STANDARD","750","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","20152"
"UTV","ARGO","FRONTIER 700","SCOUT","750","6X6","CVT","GASOLINA","2024","CANADÁ","4 PLAZAS","16699"
"UTV","ARGO","FRONTIER 700","SCOUT","750","6X6","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","16461"
"UTV","ARGO","FRONTIER 700","SCOUT","750","8X8","CVT","GASOLINA","2024","CANADÁ","CAMO; 6 PLAZAS","22299"
"UTV","ARGO","FRONTIER 700","SCOUT","750","8X8","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","22214"
"UTV","ARGO","FRONTIER PRO 700","XT","750","6X6","CVT","GASOLINA","2024","CANADÁ","2 PLAZAS","19999"
"UTV","ARGO","FRONTIER PRO 700","XT","750","6X6","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","19826"
"UTV","ARGO","MAGNUM PRO 500","XTX","500","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","11116"
"UTV","ARGO","MAGNUM XF 1000","LE","1000","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","17372"
"UTV","ARGO","MAGNUM XF 500","STANDARD","500","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","9365"
"UTV","ARGO","MAGNUM XF 500","LE","500","4X4","CVT","GASOLINA","2025","CANADÁ","NO ESPECIFICA","10618"
"UTV","CAN-AM","DEFENDER","HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","COLOR: TUNDRA GREEN","15299"
"UTV","CAN-AM","DEFENDER","HD9","980","4X4","CVT","GASOLINA","2025","MEXICO","NO ESPECIFICA","14740"
"UTV","CAN-AM","DEFENDER","XT HD9","976","4X4","CVT","GASOLINA","2024","MEXICO","NO ESPECIFICA","18999"
